PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Glycine_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,15:25:46
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.9146
LASTX, 5992.0854
NPOINTS,   11987
FIRSTY,  1361.69995
MAXY,  3823.96436
MINY,  1359.70789
XYDATA,
231.5854,1435.96
232.0854,1435.38
232.5854,1434.82
233.0854,1434.31
233.5854,1433.86
234.0854,1433.49
234.5854,1433.2
235.0854,1432.98
235.5854,1432.8
236.0854,1432.66
236.5854,1432.53
237.0854,1432.41
237.5854,1432.27
238.0854,1432.11
238.5854,1431.9
239.0854,1431.65
239.5854,1431.35
240.0854,1431.02
240.5854,1430.69
241.0854,1430.37
241.5854,1430.07
242.0854,1429.82
242.5854,1429.63
243.0854,1429.52
243.5854,1429.5
244.0854,1429.59
244.5854,1429.77
245.0854,1430.01
245.5854,1430.3
246.0854,1430.62
246.5854,1430.95
247.0854,1431.26
247.5854,1431.55
248.0854,1431.77
248.5854,1431.93
249.0854,1432
249.5854,1432
250.0854,1431.94
250.5854,1431.83
251.0854,1431.69
251.5854,1431.53
252.0854,1431.37
252.5854,1431.21
253.0854,1431.07
253.5854,1430.97
254.0854,1430.9
254.5854,1430.86
255.0854,1430.86
255.5854,1430.87
256.0854,1430.89
256.5854,1430.93
257.0854,1430.96
257.5854,1430.99
258.0854,1431
258.5854,1430.99
259.0854,1430.97
259.5854,1430.93
260.0854,1430.89
260.5854,1430.84
261.0854,1430.8
261.5854,1430.76
262.0854,1430.75
262.5854,1430.75
263.0854,1430.78
263.5854,1430.85
264.0854,1430.94
264.5854,1431.05
265.0854,1431.17
265.5854,1431.29
266.0854,1431.4
266.5854,1431.48
267.0854,1431.54
267.5854,1431.55
268.0854,1431.52
268.5854,1431.42
269.0854,1431.28
269.5854,1431.1
270.0854,1430.92
270.5854,1430.76
271.0854,1430.62
271.5854,1430.53
272.0854,1430.52
272.5854,1430.6
273.0854,1430.79
273.5854,1431.1
274.0854,1431.51
274.5854,1432
275.0854,1432.52
275.5854,1433.06
276.0854,1433.57
276.5854,1434.04
277.0854,1434.42
277.5854,1434.68
