PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Diamond_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,11:39:45
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -3.2589
LASTX, 5990.7411
NPOINTS,   11989
FIRSTY,  1360.03333
MAXY, 16094.18652
MINY,  1358.82556
XYDATA,
379.2411,1406.28
379.7411,1406.25
380.2411,1406.2
380.7411,1406.14
381.2411,1406.07
381.7411,1406.02
382.2411,1405.99
382.7411,1405.99
383.2411,1406.04
383.7411,1406.15
384.2411,1406.32
384.7411,1406.54
385.2411,1406.79
385.7411,1407.07
386.2411,1407.36
386.7411,1407.64
387.2411,1407.92
387.7411,1408.16
388.2411,1408.37
388.7411,1408.53
389.2411,1408.63
389.7411,1408.7
390.2411,1408.73
390.7411,1408.75
391.2411,1408.74
391.7411,1408.74
392.2411,1408.74
392.7411,1408.76
393.2411,1408.79
393.7411,1408.86
394.2411,1408.96
394.7411,1409.09
395.2411,1409.23
395.7411,1409.39
396.2411,1409.55
396.7411,1409.72
397.2411,1409.89
397.7411,1410.04
398.2411,1410.19
398.7411,1410.32
399.2411,1410.43
399.7411,1410.53
400.2411,1410.63
400.7411,1410.71
401.2411,1410.8
401.7411,1410.89
402.2411,1410.98
402.7411,1411.07
403.2411,1411.18
403.7411,1411.29
404.2411,1411.42
404.7411,1411.55
405.2411,1411.68
405.7411,1411.82
406.2411,1411.96
406.7411,1412.1
407.2411,1412.23
407.7411,1412.36
408.2411,1412.48
408.7411,1412.6
409.2411,1412.71
409.7411,1412.81
410.2411,1412.91
410.7411,1413.01
411.2411,1413.11
411.7411,1413.2
412.2411,1413.3
412.7411,1413.39
413.2411,1413.49
413.7411,1413.59
414.2411,1413.7
414.7411,1413.81
415.2411,1413.93
415.7411,1414.06
416.2411,1414.2
416.7411,1414.35
417.2411,1414.52
417.7411,1414.71
418.2411,1414.91
418.7411,1415.12
419.2411,1415.33
419.7411,1415.55
420.2411,1415.75
420.7411,1415.95
421.2411,1416.12
421.7411,1416.27
422.2411,1416.39
422.7411,1416.47
423.2411,1416.51
423.7411,1416.53
424.2411,1416.52
424.7411,1416.49
425.2411,1416.46
425.7411,1416.41
426.2411,1416.38
426.7411,1416.35
427.2411,1416.33
427.7411,1416.34
428.2411,1416.37
428.7411,1416.43
429.2411,1416.51
429.7411,1416.61
430.2411,1416.73
430.7411,1416.88
431.2411,1417.04
431.7411,1417.23
432.2411,1417.45
432.7411,1417.68
433.2411,1417.93
433.7411,1418.19
434.2411,1418.45
434.7411,1418.71
435.2411,1418.96
435.7411,1419.2
436.2411,1419.41
436.7411,1419.6
437.2411,1419.75
437.7411,1419.87
438.2411,1419.96
438.7411,1420.03
439.2411,1420.08
439.7411,1420.12
440.2411,1420.16
440.7411,1420.2
441.2411,1420.24
441.7411,1420.31
442.2411,1420.39
442.7411,1420.5
443.2411,1420.63
443.7411,1420.78
444.2411,1420.96
444.7411,1421.16
445.2411,1421.39
445.7411,1421.64
446.2411,1421.91
446.7411,1422.21
447.2411,1422.54
447.7411,1422.88
448.2411,1423.22
448.7411,1423.55
449.2411,1423.87
449.7411,1424.16
450.2411,1424.4
450.7411,1424.59
451.2411,1424.72
451.7411,1424.77
452.2411,1424.75
452.7411,1424.66
453.2411,1424.53
453.7411,1424.37
454.2411,1424.19
454.7411,1424.02
455.2411,1423.87
455.7411,1423.76
456.2411,1423.7
456.7411,1423.72
457.2411,1423.8
457.7411,1423.95
458.2411,1424.15
458.7411,1424.4
459.2411,1424.68
459.7411,1424.98
460.2411,1425.31
460.7411,1425.63
461.2411,1425.96
461.7411,1426.27
462.2411,1426.56
462.7411,1426.84
463.2411,1427.1
463.7411,1427.34
464.2411,1427.57
464.7411,1427.77
465.2411,1427.96
465.7411,1428.12
466.2411,1428.26
466.7411,1428.37
467.2411,1428.47
467.7411,1428.56
468.2411,1428.63
468.7411,1428.71
469.2411,1428.78
469.7411,1428.86
470.2411,1428.94
470.7411,1429.04
471.2411,1429.16
471.7411,1429.3
472.2411,1429.46
472.7411,1429.64
473.2411,1429.84
473.7411,1430.07
474.2411,1430.31
474.7411,1430.58
475.2411,1430.86
475.7411,1431.17
476.2411,1431.5
476.7411,1431.85
477.2411,1432.22
477.7411,1432.59
478.2411,1432.97
478.7411,1433.35
479.2411,1433.73
479.7411,1434.1
480.2411,1434.47
480.7411,1434.81
481.2411,1435.14
481.7411,1435.45
482.2411,1435.74
482.7411,1436.01
